station_id,name,station_code,service_provider_name,latitude,longitude,route_id,route_name,line_number,line_colour,colour_hex_code,region,odonym,namesake,opened
395,Choa Chu Kang LRT Station,BP1,,1.38483636,103.7445797,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
396,South View LRT Station,BP2,,1.380298287,103.7453173,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
397,Layar LRT Station,SW6,,1.392079839,103.8800158,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
398,Kangkar LRT Station,SE4,,1.383978902,103.9021539,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
399,Meridian LRT Station,PE2,,1.396912053,103.9089277,PL,Punggol LRT,,Grey,#748477,Singapore,,,
400,Cheng Lim LRT Station,SW1,,1.396277631,103.8937792,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
401,Punggol Point LRT Station,PW3,,1.41684852,103.9066284,PL,Punggol LRT,,Grey,#748477,Singapore,,,
402,Sumang LRT Station,PW6,,1.408452426,103.8985387,PL,Punggol LRT,,Grey,#748477,Singapore,,,
403,Fernvale LRT Station,SW5,,1.391885888,103.8762959,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
404,Tongkang LRT Station,SW7,,1.389347953,103.8858287,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
405,Pending LRT Station,BP8,,1.376142883,103.7712881,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
406,Teck Lee LRT Station,PW2,,1.412770894,103.9065554,PL,Punggol LRT,,Grey,#748477,Singapore,,,
407,Bangkit LRT Station,BP9,,1.380017897,103.7726667,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
408,Bakau LRT Station,SE3,,1.388092704,103.9054179,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
409,Rumbia LRT Station,SE2,,1.391468497,103.9059522,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
410,Compassvale LRT Station,SE1,,1.394493046,103.9004726,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
411,Ten Mile Junction LRT Station,BP14,,1.380321008,103.760161,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
412,Ranggung LRT Station,SE5,,1.384233561,103.897176,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
413,Phoenix LRT Station,BP5,,1.378618844,103.7580559,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
414,Segar LRT Station,BP11,,1.387772131,103.7696171,BPL,Bukit Panjang LRT,,Grey,#748477,Singapore,,,
415,Sengkang LRT Station,STC,,1.391609364,103.8954243,SL,Sengkang LRT,,Grey,#748477,Singapore,,,
416,Bras Basah MRT Station,CC2,,1.296861687,103.8506629,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
417,Macpherson MRT Station,CC10,,1.326345372,103.8902718,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
418,City Hall MRT Station,EW13,,1.292936243,103.852581,EWL,East West Line,,Green,#009530,Singapore,,,
419,City Hall MRT Station,NS25,,1.292936243,103.852581,NSL,North South Line,,Red,#dc241f,Singapore,,,
420,Tampines East MRT Station,DT33,,1.356191483,103.9546005,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
421,Tampines West MRT Station,DT31,,1.345515305,103.938408,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
422,Geylang Bahru MRT Station,DT24,,1.321505838,103.8718904,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
423,Bendemeer MRT Station,DT23,,1.313672233,103.8629702,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
424,Bencoolen MRT Station,DT21,,1.29886427,103.8503799,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
425,Harbourfront MRT Station,NE1,,1.26547264,103.821446,NEL,North East Line,,Purple,#9016b2,Singapore,,,
426,Harbourfront MRT Station,CC29,,1.26547264,103.821446,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
427,Promenade MRT Station,DT15,,1.292891552,103.860846,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
428,Bugis MRT Station,DT14,,1.299550746,103.8568623,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
429,Kent Ridge MRT Station,CC24,,1.293462633,103.7846438,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
430,Macpherson MRT Station,DT26,,1.326076883,103.8893356,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
431,Punggol MRT Station,NE17,,1.404546728,103.902052,NEL,North East Line,,Purple,#9016b2,Singapore,,,
432,Tanjong Pagar MRT Station,EW15,,1.276521247,103.8458611,EWL,East West Line,,Green,#009530,Singapore,,,
433,One-North MRT Station,CC23,,1.299759879,103.7874693,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
434,Bishan MRT Station,CC15,,1.35130868,103.84915,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
435,Stadium MRT Station,CC6,,1.30284063,103.8753395,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
436,Bugis MRT Station,EW12,,1.300465076,103.8557007,EWL,East West Line,,Green,#009530,Singapore,,,
437,Somerset MRT Station,NS23,,1.300260055,103.8390737,NSL,North South Line,,Red,#dc241f,Singapore,,,
438,Orchard MRT Station,NS22,,1.303981012,103.8322417,NSL,North South Line,,Red,#dc241f,Singapore,,,
439,Jalan Besar MRT Station,DT22,,1.305403642,103.8554713,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
440,Bayfront MRT Station,DT16,,1.281873788,103.8590733,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
441,Bayfront MRT Station,CE1,,1.281873788,103.8590733,CCLe,Circle Line Extension,,Yellow,#FF9A00,Singapore,,,
442,Sengkang MRT Station,NE16,,1.391694626,103.8954664,NEL,North East Line,,Purple,#9016b2,Singapore,,,
443,Mountbatten MRT Station,CC7,,1.306201905,103.8825153,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
444,Kovan MRT Station,NE13,,1.360179171,103.8850503,NEL,North East Line,,Purple,#9016b2,Singapore,,,
445,Fort Canning MRT Station,DT20,,1.292478928,103.8443255,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
446,Farrer Road MRT Station,CC20,,1.317510612,103.8075929,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
447,Expo MRT Station,DT35,,1.335382137,103.9623407,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
448,Downtown MRT Station,DT17,,1.27944619,103.8528356,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
449,Buona Vista MRT Station,CC22,,1.306491669,103.7906645,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
450,Esplanade MRT Station,CC3,,1.293321608,103.8554985,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
451,Nicoll Highway MRT Station,CC5,,1.299766835,103.8636292,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
452,Caldecott MRT Station,CC17,,1.337674508,103.8395281,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
453,Marina Bay MRT Station,NS27,,1.276427355,103.8545925,NSL,North South Line,,Red,#dc241f,Singapore,,,
454,Marina Bay MRT Station,CE2,,1.276150637,103.8550886,CCLe,Circle Line Extension,,Yellow,#FF9A00,Singapore,,,
455,Labrador Park MRT Station,CC27,,1.272332732,103.8029471,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
456,Chinatown MRT Station,NE4,,1.284359578,103.8434242,NEL,North East Line,,Purple,#9016b2,Singapore,,,
457,Chinatown MRT Station,DT19,,1.284748969,103.8444484,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
458,Newton MRT Station,DT11,,1.313607102,103.8378098,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
459,Tan Kah Kee MRT Station,DT8,,1.325883209,103.8073292,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
460,Tiong Bahru MRT Station,EW17,,1.286193393,103.827021,EWL,East West Line,,Green,#009530,Singapore,,,
461,Hillview MRT Station,DT3,,1.362344869,103.7674369,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
462,King Albert Park MRT Station,DT6,,1.335665121,103.7838201,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
463,Mattar MRT Station,DT25,,1.326876715,103.8832341,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
464,Ubi MRT Station,DT27,,1.329956826,103.8992348,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
465,Beauty World MRT Station,DT5,,1.341223176,103.77581,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
466,Kaki Bukit MRT Station,DT28,,1.334967302,103.9084393,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
467,Tampines MRT Station,DT32,,1.355077429,103.9430298,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
468,Bedok North MRT Station,DT29,,1.334742117,103.9179554,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
469,Dhoby Ghaut MRT Station,NS24,,1.298701307,103.8461119,NSL,North South Line,,Red,#dc241f,Singapore,,,
470,Serangoon MRT Station,CC13,,1.350595256,103.8723572,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
471,Woodleigh MRT Station,NE11,,1.339190046,103.8708081,NEL,North East Line,,Purple,#9016b2,Singapore,,,
472,Novena MRT Station,NS20,,1.320440791,103.8438228,NSL,North South Line,,Red,#dc241f,Singapore,,,
473,Serangoon MRT Station,NE12,,1.349707875,103.8735637,NEL,North East Line,,Purple,#9016b2,Singapore,,,
474,Bedok Reservoir MRT Station,DT30,,1.33660783,103.9322077,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
475,Marina South Pier MRT Station,NS28,,1.271336711,103.8628525,NSL,North South Line,,Red,#dc241f,Singapore,,,
476,Farrer Park MRT Station,NE8,,1.31235984,103.8541717,NEL,North East Line,,Purple,#9016b2,Singapore,,,
477,Paya Lebar MRT Station,CC9,,1.317430268,103.8921633,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
478,Bartley MRT Station,CC12,,1.342828338,103.8797462,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
479,Dakota MRT Station,CC8,,1.30838264,103.888648,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
480,Pasir Panjang MRT Station,CC26,,1.276213523,103.7913607,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
481,Outram Park MRT Station,NE3,,1.28140498,103.839125,NEL,North East Line,,Purple,#9016b2,Singapore,,,
482,Clarke Quay MRT Station,NE5,,1.288386024,103.8465519,NEL,North East Line,,Purple,#9016b2,Singapore,,,
483,Bishan MRT Station,NS17,,1.350838988,103.8481398,NSL,North South Line,,Red,#dc241f,Singapore,,,
484,Botanic Gardens MRT Station,DT9,,1.322423979,103.8161362,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
485,Marymount MRT Station,CC16,,1.348707263,103.8394214,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
486,Haw Par Villa MRT Station,CC25,,1.282542157,103.7818234,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
487,Lorong Chuan MRT Station,CC14,,1.351612171,103.8641434,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
488,Lavender MRT Station,EW11,,1.30735702,103.8628215,EWL,East West Line,,Green,#009530,Singapore,,,
489,Dhoby Ghaut MRT Station,NE6,,1.299705459,103.8454851,NEL,North East Line,,Purple,#9016b2,Singapore,,,
490,Dhoby Ghaut MRT Station,CC1,,1.298842816,103.8462358,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
491,Tai Seng MRT Station,CC11,,1.335433322,103.88818,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
492,Rochor MRT Station,DT13,,1.306800025,103.8496427,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
493,Little India MRT Station,DT12,,1.303916484,103.8524167,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
494,Little India MRT Station,NE7,,1.307198223,103.8485807,NEL,North East Line,,Purple,#9016b2,Singapore,,,
495,Stevens MRT Station,DT10,,1.320065557,103.8260263,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
496,Bukit Panjang MRT Station,DT1,,1.379002117,103.7615559,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
497,Cashew MRT Station,DT2,,1.369369831,103.764714,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
498,Sixth Avenue MRT Station,DT7,,1.330786387,103.7972561,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
499,Toa Payoh MRT Station,NS19,,1.332628987,103.8474979,NSL,North South Line,,Red,#dc241f,Singapore,,,
500,Woodlands South MRT Station,TE3,,1.4272,103.7943,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
501,Potong Pasir MRT Station,NE10,,1.331379525,103.869046,NEL,North East Line,,Purple,#9016b2,Singapore,,,
502,Hougang MRT Station,NE14,,1.371292292,103.8923636,NEL,North East Line,,Purple,#9016b2,Singapore,,,
503,Boon Keng MRT Station,NE9,,1.319395706,103.861679,NEL,North East Line,,Purple,#9016b2,Singapore,,,
504,Upper Changi MRT Station,DT34,,1.341737484,103.9614367,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
505,Changi Airport MRT Station,CG2,,1.357314545,103.9883212,CAL,Changi Airport Branch Line,,Green,#009530,Singapore,,,
506,Woodlands MRT Station,TE2,,1.43594,103.78794,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
507,Braddell MRT Station,NS18,,1.340471684,103.8467942,NSL,North South Line,,Red,#dc241f,Singapore,,,
508,Buangkok MRT Station,NE15,,1.382877858,103.8931042,NEL,North East Line,,Purple,#9016b2,Singapore,,,
509,Promenade MRT Station,CC4,,1.293218051,103.8609921,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
510,Botanic Gardens MRT Station,CC19,,1.322110193,103.8149876,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
511,Raffles Place MRT Station,EW14,,1.284125611,103.8514572,EWL,East West Line,,Green,#009530,Singapore,,,
512,Raffles Place MRT Station,NS26,,1.284125611,103.8514572,NSL,North South Line,,Red,#dc241f,Singapore,,,
513,Holland Village MRT Station,CC21,,1.31183479,103.7962016,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
514,Outram Park MRT Station,EW16,,1.279764543,103.8395732,EWL,East West Line,,Green,#009530,Singapore,,,
515,Telok Blangah MRT Station,CC28,,1.270753211,103.8097544,CCL,Circle Line,,Yellow,#FF9A00,Singapore,,,
516,Telok Ayer MRT Station,DT18,,1.282289536,103.8482991,DTL,Downtown Line,,Blue,#0354a6,Singapore,,,
517,Newton MRT Station,NS21,,1.3123201,103.8379841,NSL,North South Line,,Red,#dc241f,Singapore,,,
518,Woodlands MRT North Station,TE1,,1.4485,103.7855,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
519,Springleaf MRT Station,TE4,,1.3981,103.8181,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
520,Lentor MRT Station,TE5,,1.3846,103.8367,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
521,Mayflower MRT Station,TE6,,1.372,103.8368,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
522,Bright Hill MRT Station,TE7,,1.3637,103.8335,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
523,Upper Thomson MRT Station,TE8,,1.35461,103.83253,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
524,Caldecott MRT Station,TE9,,1.3373,103.8396,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
525,Stevens MRT Station,TE11,,1.3199,103.8262,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
526,Napier MRT Station,TE12,,1.3066,103.819,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
527,Orchard Boulevard MRT Station,TE13,,1.3029,103.8235,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
528,Orchard MRT Station,TE14,,1.303,103.8314,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
529,Great World MRT Station,TE15,,1.2946,103.8336,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
530,Havelock MRT Station,TE16,,1.2885,103.8335,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
531,Outram Park MRT Station,TE17,,1.2804,103.8401,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
532,Maxwell MRT Station,TE18,,1.2806,103.844,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
533,Shenton Way MRT Station,TE19,,1.27754,103.85077,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
534,Marina Bay MRT Station,TE20,,1.27529,103.85481,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
535,Gardens By The Bay • Taman Di Pesisiran MRT Station,TE22,,1.279,103.8678,TEL,Thomson-East Coast Line,,Brown,#734538,Singapore,,,
